,obs,dxx,dyy,dxy,dtt,abic_val
0,1.0,1.0,1.0,1.0,1.0,123456.58061986456
1,1.0002500312526044,1.0,1.0,1.0,1.0,123485.02575118674
2,1.0,1.0002500312526044,1.0,1.0,1.0,123457.22837753966
3,1.0,1.0,1.0002500312526044,1.0,1.0,123457.0718676392
4,1.0,1.0,1.0,1.0002500312526044,1.0,123456.91193745342
5,1.0,1.0,1.0,1.0,1.0002500312526044,123456.71720560144
6,0.999750031247396,1.0001000050001667,1.0001000050001667,1.0001000050001667,1.0001000050001667,123428.7850838591
7,0.9995001249791693,1.0001500112505626,1.0001500112505626,1.0001500112505626,1.0001500112505626,123400.6748359463
8,0.9998000199986667,0.9998100180488569,1.0001600128006827,1.0001600128006827,1.0001600128006827,123433.95112310776
9,0.9997200391963416,0.9999840001279993,0.9998740079376666,1.0002240250898733,1.0002240250898733,123424.86063579192
10,0.9996080768219616,0.9999776002508781,1.0000736027085464,0.9999636006624719,1.0003136491776206,123412.2021131383
11,0.9994513505631757,0.9999686404917196,1.0001030453088031,1.0001990598097752,1.0000890439641785,123394.59555728086
12,0.9991771387361644,0.9999529611063634,1.0001545719450122,1.0002986045734727,1.0000085600366369,123363.54699339658
13,0.9991223053994311,0.9999498252587944,1.000164877590816,1.000318514715043,1.0003425226474902,123357.52921843142
14,0.9986837470218481,0.9999247388322637,1.0002473265801766,1.0004778101149043,1.0005138279643857,123308.03470570048
15,0.9988757044943102,1.0001857356467296,1.0000397831913301,1.0002855831711117,1.0003239948750053,123329.78447874221
16,0.9986180565644726,1.0000924100295439,1.0003921722394333,1.0002461896597015,1.0002999643403079,123300.8557525902
17,0.9980675208469293,1.0001466193875719,1.0006513550796494,1.000257272128799,1.0003379361275522,123238.90238254608
18,0.9981139421266897,1.0001664230627816,1.0004236022701127,1.0006242097138496,1.0002200551845908,123244.20994731948
19,0.99766774972376,1.000000572902564,1.0004566218264213,1.0006274177106023,1.0004117281031573,123193.18767402432
20,0.9967528222105899,0.9999258621019498,1.0006099623610292,1.0008662063898535,1.0005426122103738,123089.5808688078
21,0.9970209674171109,1.0001867900869361,1.0006342452187338,1.0007058185189848,1.0007669393339271,123120.72316520214
22,0.9965806881808543,0.999954436979402,1.000987013255642,1.0008869911489253,1.000628541630294,123070.88155568704
23,0.9954351581676066,0.9998388077049383,1.0014609646881152,1.0011878307198574,1.0007808497756814,122941.64396033599
24,0.9954740251918264,1.000181058215262,1.001264853138181,1.000978694937218,1.0005454789287287,122946.16216567103
25,0.9949877106055107,0.9999452231545884,1.0014250682792172,1.0009740519730037,1.000969584670052,122890.75283304871
26,0.9934282686857829,0.9998346415466397,1.0019261771621342,1.00114901896738,1.001344560013053,122714.42262898426
27,0.9931813417333658,0.9998402426862105,1.0017071514644766,1.001698242335333,1.001254364064455,122686.58380771182
28,0.9907472298742505,0.9996870895321729,1.002235467326112,1.0024195056996985,1.0017128928185195,122411.39659962973
29,0.9917166701393288,0.9996002530085943,1.0023651586793945,1.0019347462018535,1.0012034480658205,122520.84573544055
30,0.9899755916300603,0.9997308481005264,1.0030924414905344,1.0022018538318982,1.0016924391818411,122325.05630607519
31,0.9866042761543143,0.9996333553627584,1.0043359897058797,1.0028703458081398,1.0022678480921061,121944.6622517372
32,0.9877050012849522,0.9992568042293282,1.0036651174302595,1.002846298625742,1.0023789487584374,122067.72079968458
33,0.9846682180616317,0.9993660693397322,1.0043514201695298,1.003300833813985,1.0027830054548874,121724.44446985282
34,0.979328499038429,0.9991297839828321,1.005799774861225,1.004359007080142,1.0037855848564061,121120.58208035065
35,0.9810319097767805,0.9990883618548055,1.0054357531392353,1.004625298210271,1.0031950337732753,121313.770270844
